"id","x_name","x_studio_tag_ids","x_studio_periodos","x_studio_descripcin","x_studio_marca","x_studio_ean","x_studio_cdigo_referencia_proveedor","x_studio_proveedor","x_studio_trazabilidad_levantamiento","x_studio_pm_asociado","x_studio_origen","x_studio_eye","x_studio_raee","x_studio_pilas","x_studio_neumticos","x_studio_bateras","x_studio_aceites_y_lubricantes","x_studio_es_mdh","x_studio_stage_id"
"__export__.x_productos_620869_71292d24","800328011TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS2/L","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620868_7a3cc1e5","800328010TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS2/M","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620867_b0c70b16","800328009TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS2/S","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620866_5529b769","800328008TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS2/XS","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620865_d9fbe2a9","800328007TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS1/XXL","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620864_54f720df","800328006TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS1/XL","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620863_6027909b","800328005TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS1/L","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620862_43b18833","800328004TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS1/M","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620861_095a89a3","800328003TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS1/S","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620860_2b55feb8","800328002TXD","TxD - SKUs","2023","604SHAZI23-309 SH/MIS1/XS","ALANIZ","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620859_4ca2c0e1","800326006TXD","TxD - SKUs","2023","604VEAZI23-305 VE/MIS1/XL","ALANIZ","","","NINGBO SKYWAYS INTERNATIONAL TRADIN","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620858_cc9a09de","800326005TXD","TxD - SKUs","2023","604VEAZI23-305 VE/MIS1/L","ALANIZ","","","NINGBO SKYWAYS INTERNATIONAL TRADIN","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620857_ff82f6e1","800326004TXD","TxD - SKUs","2023","604VEAZI23-305 VE/MIS1/M","ALANIZ","","","NINGBO SKYWAYS INTERNATIONAL TRADIN","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620856_0f83821f","800326003TXD","TxD - SKUs","2023","604VEAZI23-305 VE/MIS1/S","ALANIZ","","","NINGBO SKYWAYS INTERNATIONAL TRADIN","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620855_7556fcad","800326002TXD","TxD - SKUs","2023","604VEAZI23-305 VE/MIS1/XS","ALANIZ","","","NINGBO SKYWAYS INTERNATIONAL TRADIN","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620854_060b05a3","800249029TXD","TxD - SKUs","2023","647POMLTA-009 POL/BLNA1/T/16A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620853_06d0ea67","800249028TXD","TxD - SKUs","2023","647POMLTA-009 POL/BLNA1/T/14A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620852_d6a3c9d5","800249027TXD","TxD - SKUs","2023","647POMLTA-009 POL/BLNA1/T 12A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620851_8f68bd9b","800249026TXD","TxD - SKUs","2023","647POMLTA-009 POL/BLNA1/T 10A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620850_27861b1e","800249025TXD","TxD - SKUs","2023","647POMLTA-009 POL/RJOS1/T/16A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620849_06623c9f","800249024TXD","TxD - SKUs","2023","647POMLTA-009 POL/RJOS1/T/14A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620848_a24c144f","800249023TXD","TxD - SKUs","2023","647POMLTA-009 POL/RJOS1/T 12A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620847_a8c549d8","800249022TXD","TxD - SKUs","2023","647POMLTA-009 POL/RJOS1/T 10A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620846_9d0b2fa3","800249021TXD","TxD - SKUs","2023","647POMLTA-009 POL/GRCL1/T/16A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620845_3f509756","800249020TXD","TxD - SKUs","2023","647POMLTA-009 POL/GRCL1/T/14A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620844_26e06f90","800249019TXD","TxD - SKUs","2023","647POMLTA-009 POL/GRCL1/T 12A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620843_7a830620","800249018TXD","TxD - SKUs","2023","647POMLTA-009 POL/GRCL1/T 10A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620842_c0ad9348","800219021TXD","TxD - SKUs","2023","647POMLTA-008 POL/AZOS1/T/16A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620841_89566124","800219020TXD","TxD - SKUs","2023","647POMLTA-008 POL/AZOS1/T/14A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620840_e2105ce9","800219019TXD","TxD - SKUs","2023","647POMLTA-008 POL/AZOS1/T 12A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620839_86f2acc2","800219018TXD","TxD - SKUs","2023","647POMLTA-008 POL/AZOS1/T 10A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620838_0f37881d","800219017TXD","TxD - SKUs","2023","647POMLTA-008 POL/GRME2/T/16A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620837_def94a6a","800219016TXD","TxD - SKUs","2023","647POMLTA-008 POL/GRME2/T/14A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620836_ed3710c2","800219015TXD","TxD - SKUs","2023","647POMLTA-008 POL/GRME2/T 12A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620835_ba53b48d","800219014TXD","TxD - SKUs","2023","647POMLTA-008 POL/GRME2/T 10A","MELT","","","STITCH (BD) KNITWEAR","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620834_2b8aa0b6","799701026TXD","TxD - SKUs","2023","641CZMLTA-604 BI/NEGRO/SURT","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620833_36c39207","799700039TXD","TxD - SKUs","2023","641CZMLTA-601 TRI/ROAB5/SURT","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620832_2a34883e","799700023TXD","TxD - SKUs","2023","641CZMLTA-601 TRI/ROCL9/SURT","MELT","","","XIAMEN HONESTY INDUSTRIAL CORP LIMI","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620831_79338ba9","799620012TXD","TxD - SKUs","2023","604BZAZV23-1000 B/AZCL1/XS","ALANIZ","","","DISENO Y CONFECCION LOS ANGELES Y","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620830_ef316397","799192002TXD","TxD - SKUs","2023","660POAUI20-401 PO/GROS1/S","AUSSIE","","","TEAM SOURCING COMPANY LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620829_c16d8d95","799009003TXD","TxD - SKUs","2023","TOALLA DE PLAYA/MIS3","ALANIZ HOME","","","RIBA TEXTILES LIMITED","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_620828_47a0dd46","798978048TXD","TxD - SKUs","2023","TOALLA DUENDES/ROCL1","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620827_af3d10be","798978047TXD","TxD - SKUs","2023","TOALLA DUENDES/ROBR1","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620826_17fc68ec","798978046TXD","TxD - SKUs","2023","TOALLA DUENDES/ROME2","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620825_ec9e2503","798978045TXD","TxD - SKUs","2023","TOALLA DUENDES/RJA10","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620824_c147e75a","798978044TXD","TxD - SKUs","2023","TOALLA DUENDES/AZTQ8","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620823_f55d5b91","798978043TXD","TxD - SKUs","2023","TOALLA DUENDES/AZTQ7","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620822_2ae3da38","798978042TXD","TxD - SKUs","2023","TOALLA DUENDES/AZME3","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620821_7d9d4c60","798978041TXD","TxD - SKUs","2023","TOALLA DUENDES/VEAB5","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620820_b20ef5f7","798974045TXD","TxD - SKUs","2023","TOALLA CAPUCHA/ROCL1","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620819_69c196c9","798974044TXD","TxD - SKUs","2023","TOALLA CAPUCHA/ROBR1","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620818_64eea660","798974043TXD","TxD - SKUs","2023","TOALLA CAPUCHA/ROME2","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620817_7cc1ee1e","798974042TXD","TxD - SKUs","2023","TOALLA CAPUCHA/RJA10","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620816_f4ec35b6","798974041TXD","TxD - SKUs","2023","TOALLA CAPUCHA/AZTQ7","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620815_14694b9c","798974040TXD","TxD - SKUs","2023","TOALLA CAPUCHA/AZME3","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620814_1b3c7fee","798974039TXD","TxD - SKUs","2023","TOALLA CAPUCHA/VEAB5","DUENDE MAGICO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620813_297e03a8","798969048TXD","TxD - SKUs","2023","TOALLA PLAYA NIÑO/MIS29","STYLO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620812_cccd4c87","798969047TXD","TxD - SKUs","2023","TOALLA PLAYA NIÑO/MIS28","STYLO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620811_9b82f8e9","798969046TXD","TxD - SKUs","2023","TOALLA PLAYA NIÑO/MIS27","STYLO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620810_9b51f7c0","798969045TXD","TxD - SKUs","2023","TOALLA PLAYA NIÑO/MIS26","STYLO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620809_943313f3","798969044TXD","TxD - SKUs","2023","TOALLA PLAYA NIÑO/MIS25","STYLO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620808_c93c381e","798969043TXD","TxD - SKUs","2023","TOALLA PLAYA NIÑO/MIS24","STYLO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620807_29f62e1f","798969042TXD","TxD - SKUs","2023","TOALLA PLAYA NIÑO/MIS23","STYLO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620806_edbd1626","798969041TXD","TxD - SKUs","2023","TOALLA PLAYA NIÑO/MIS22","STYLO","","","ANHUI BEAUTEX CO  LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620805_e5d0a2f0","798957999TXD","TxD - SKUs","2023","MESA C/BANDEJA 56X35X62 BLAN","ATTIMO","","","FUJIAN HUA TIAN TRADING CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620804_afe0e208","798953999TXD","TxD - SKUs","2023","LIBRERO FLORENCIA 2.0 114X30","ATTIMO","","","FUJIAN HUA TIAN TRADING CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620803_28f5c39a","798945999TXD","TxD - SKUs","2023","CARRO BAR PASCALE 75X48X87 B","ATTIMO","","","FUJIAN HUA TIAN TRADING CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620802_7c199cf1","798909003TXD","TxD - SKUs","2023","PLUMON EMBOSSED 2P/MOME1","STYLO","","","NANJING MEIHUA TEXTILE CO. LTD.","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620801_c6b9c30b","798902999TXD","TxD - SKUs","2023","REPISA INDUSTRIAL OREGON 110","ATTIMO","","","FUJIAN HUA TIAN TRADING CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620800_e9c8c43d","798861999TXD","TxD - SKUs","2023","REPISA RIO 80X33X180 ROBLE/N","ATTIMO","","","MOVEIS CARRARO LTDA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620799_94d4c927","798856999TXD","TxD - SKUs","2023","REPISA C/PUERTA BUTAN 84X40X","ATTIMO","","","FUJIAN HUA TIAN TRADING CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620798_370a6280","798850999TXD","TxD - SKUs","2023","REPISA BUTAN 42X39X176 NATUR","ATTIMO","","","FUJIAN HUA TIAN TRADING CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620797_d3a88b75","798740005TXD","TxD - SKUs","2023","624CIAZV22-109 CI/CAFE/S","ALANIZ","","","WENZHOU PLEASURE TRADE CO.LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620796_0a3b1456","798534021TXD","TxD - SKUs","2023","602JEOPTA-53B JEA/GROS1/T 48","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620795_0d5bc2fc","798534020TXD","TxD - SKUs","2023","602JEOPTA-53B JEA/GROS1/T 46","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620794_2d688076","798534019TXD","TxD - SKUs","2023","602JEOPTA-53B JEA/GROS1/T 44","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620793_88cdcd86","798534018TXD","TxD - SKUs","2023","602JEOPTA-53B JEA/GROS1/T 42","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620792_7aefdc9c","798534017TXD","TxD - SKUs","2023","602JEOPTA-53B JEA/VECL1/T 48","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620791_00daec84","798534016TXD","TxD - SKUs","2023","602JEOPTA-53B JEA/VECL1/T 46","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620790_ea523d6d","798534015TXD","TxD - SKUs","2023","602JEOPTA-53B JEA/VECL1/T 44","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620789_bf801407","798534014TXD","TxD - SKUs","2023","602JEOPTA-53B JEA/VECL1/T 42","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620788_73df630a","798533025TXD","TxD - SKUs","2023","602JEOPTA-53A JEA/VECL1/T 40","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620787_ba1f4f23","798533024TXD","TxD - SKUs","2023","602JEOPTA-53A JEA/VECL1/T 38","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620786_8dca567f","798533023TXD","TxD - SKUs","2023","602JEOPTA-53A JEA/VECL1/T 36","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620785_fe8351c7","798533022TXD","TxD - SKUs","2023","602JEOPTA-53A JEA/GROS1/T 40","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620784_d904adc5","798533021TXD","TxD - SKUs","2023","602JEOPTA-53A JEA/GROS1/T 38","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620783_cae2d90d","798533020TXD","TxD - SKUs","2023","602JEOPTA-53A JEA/GROS1/T 36","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620782_5e690da9","798515009TXD","TxD - SKUs","2023","602JEOPTA-36B JEA/AZCL1/T 48","OPPOSITE","","","ANHUI GARMENTS IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620781_1bb9f6c6","798515008TXD","TxD - SKUs","2023","602JEOPTA-36B JEA/AZCL1/T 46","OPPOSITE","","","ANHUI GARMENTS IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620780_540c95dd","798515007TXD","TxD - SKUs","2023","602JEOPTA-36B JEA/AZCL1/T 44","OPPOSITE","","","ANHUI GARMENTS IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620779_bd58c08a","798515006TXD","TxD - SKUs","2023","602JEOPTA-36B JEA/AZCL1/T 42","OPPOSITE","","","ANHUI GARMENTS IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_620778_d794d023","798510007TXD","TxD - SKUs","2023","602JEOPTA-36A JEA/AZCL1/T 40","OPPOSITE","","","ANHUI GARMENTS IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
